is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn,is_contract
1,0,1.06,22.0,0.91,0,64.7,5.6,0,0,1
1,1,1.06,24.0,0.91,0,32.2,1.0,0,0,1
1,0,1.06,20.0,0.91,0,78.7,5.0,0,0,1
1,1,1.06,21.0,1.4,0,80.5,5.5,0,0,1
1,1,1.06,28.0,1.16,0,112.9,8.9,0,0,1
1,0,1.06,14.0,0.91,0,9.8,0.7,0,0,1
1,0,1.06,14.0,0.91,0,128.0,10.0,0,0,1
1,0,1.06,14.0,0.91,0,31.5,1.9,0,0,1
1,0,1.06,14.0,0.91,0,90.2,5.7,0,0,1
1,0,1.06,20.0,0.91,0,24.3,3.5,0,0,1
1,0,1.06,22.0,0.91,0,72.2,3.6,0,0,1
1,0,1.06,14.0,0.91,0,24.1,1.8,0,0,1
0,0,0.73,25.0,0.0,0,96.9,6.4,0,1,0
1,0,1.06,35.5,0.91,0,89.3,7.0,0,0,1
1,0,1.06,14.0,0.91,0,8.7,0.9,0,0,1
1,0,1.51,13.0,0.46,0,103.8,6.0,0,1,1
1,0,1.06,22.0,0.93,0,10.6,0.9,0,0,1
1,0,1.5,28.0,0.47,0,30.9,4.9,0,1,1
1,0,1.06,14.0,0.91,0,61.7,5.4,0,0,1
1,0,1.06,14.0,0.57,1,20.1,2.6,0,0,1
1,0,1.06,14.0,0.91,0,21.3,0.8,0,0,1
1,0,1.06,20.0,0.91,9,6.7,2.2,0,0,1
0,0,0.7,28.0,0.0,2,69.2,4.5,0,1,0
1,0,1.06,20.0,0.91,1,34.3,4.3,0,0,1
1,1,1.06,24.0,0.91,0,60.2,3.5,0,0,1
1,0,1.69,20.0,0.28,2,77.3,4.4,0,1,1
1,0,1.06,20.0,0.91,2,32.3,3.3,0,0,1
1,1,0.7,21.0,0.0,0,72.4,6.0,0,1,0
1,1,1.06,22.0,0.91,0,109.7,6.2,0,0,1
1,0,1.06,14.0,0.91,0,78.1,9.8,0,0,1
1,0,1.06,22.0,1.89,1,9.2,0.4,0,0,1
1,0,1.06,21.0,0.44,0,52.2,3.1,0,0,1
1,0,1.06,11.0,1.16,0,17.1,3.7,0,0,1
1,0,1.06,14.0,0.91,0,40.8,1.4,0,0,1
1,0,1.06,22.0,0.91,0,134.1,11.25,0,0,1
0,0,1.04,22.0,0.0,0,114.7,11.25,0,1,0
1,0,1.06,21.0,0.0,0,65.3,5.9,0,0,0
1,0,1.06,14.0,0.91,0,34.5,1.3,0,0,1
1,0,0.62,14.0,0.0,0,17.4,1.0,0,1,0
1,0,1.06,12.0,0.91,0,42.3,3.1,0,0,1
1,0,1.06,14.0,0.91,0,113.2,8.0,0,0,1
1,0,1.06,20.0,0.91,0,65.6,4.1,0,0,1
0,0,0.45,21.0,0.0,0,14.1,0.8,0,1,0
1,0,1.06,20.0,0.91,3,100.4,4.0,0,0,1
1,0,0.67,14.0,0.0,0,50.8,6.4,0,1,0
1,0,1.22,12.0,0.75,1,14.8,1.1,0,1,1
1,0,1.06,14.0,0.91,0,131.3,7.9,0,0,1
1,0,1.06,22.0,0.91,0,19.1,4.3,0,0,1
1,0,1.06,14.0,0.91,0,27.3,2.9,0,0,1
1,0,1.06,14.0,0.91,0,39.0,2.9,0,0,1
1,0,1.06,20.0,0.91,0,51.7,4.3,0,0,1
1,0,1.06,20.0,0.91,0,58.5,2.7,0,0,1
1,0,1.06,14.0,0.91,0,81.8,5.8,0,0,1
1,0,1.06,21.0,2.15,0,2.6,0.3,0,0,1
1,0,1.06,22.0,0.91,0,39.5,5.1,0,0,1
1,0,1.08,22.0,0.0,0,53.4,2.6,0,1,0
1,0,1.06,12.0,0.91,0,26.7,4.2,0,0,1
0,0,0.92,25.0,0.0,0,54.4,9.1,0,1,0
1,0,1.06,8.0,0.91,0,97.7,10.0,0,0,1
1,0,0.45,7.0,0.0,0,23.0,1.2,0,1,0
1,1,0.78,10.0,0.0,0,46.8,2.6,0,1,0
1,1,1.06,28.0,1.16,0,32.1,1.5,0,0,1
1,0,1.06,20.0,0.91,0,46.1,3.1,0,0,1
1,1,1.06,22.0,0.99,0,30.8,1.7,0,0,1
1,1,1.06,29.0,0.91,0,77.7,2.6,0,0,1
1,1,1.63,19.0,0.34,0,39.4,6.0,0,1,1
1,0,1.06,14.0,0.91,0,20.6,1.0,0,0,1
1,0,1.06,19.0,0.91,0,27.2,11.25,0,0,1
1,1,1.06,30.0,0.91,1,133.7,7.9,0,0,1
1,0,1.06,16.0,0.91,0,4.3,0.8,0,0,1
1,0,1.06,14.0,0.91,0,62.7,8.9,0,0,1
1,0,1.06,14.0,0.91,0,28.5,6.7,0,0,1
1,0,1.06,14.0,0.91,0,58.0,5.4,0,0,1
1,0,0.82,22.0,0.0,0,33.2,2.5,0,1,0
0,0,0.35,33.0,0.0,0,40.0,9.7,0,1,0
1,0,1.06,11.0,0.57,0,5.7,0.9,0,0,1
1,0,1.06,22.0,0.87,0,6.3,0.2,0,0,1
1,0,1.04,14.0,0.0,0,48.4,6.2,0,1,0
1,1,1.06,35.5,1.16,0,83.7,5.5,0,0,1
1,0,1.06,14.0,0.92,0,6.7,1.4,0,0,1
1,0,1.52,20.0,0.46,0,77.2,9.1,0,1,1
1,0,1.06,20.0,0.92,0,90.7,4.5,0,0,1
1,1,1.06,30.0,0.92,1,73.8,3.6,0,0,1
1,1,1.06,12.0,0.5,0,21.0,0.6,0,0,1
1,1,0.61,24.0,0.0,0,141.2,6.3,0,1,0
1,1,1.06,22.0,0.92,0,98.1,7.2,0,0,1
1,0,1.06,20.0,0.92,0,137.1,5.9,0,0,1
1,1,1.06,22.0,0.92,0,54.7,3.7,0,0,1
1,1,1.06,20.0,0.92,0,117.2,5.6,0,0,1
1,0,1.06,20.0,0.92,0,35.4,2.4,0,0,1
1,0,1.06,20.0,0.92,0,21.4,1.6,0,0,1
1,0,1.06,13.0,0.92,0,28.7,3.0,0,0,1
1,0,1.06,14.0,0.92,0,34.7,1.4,0,0,1
0,0,1.25,31.0,0.0,0,119.9,11.25,0,1,0
1,1,1.06,28.0,1.16,0,12.3,0.6,0,0,1
1,0,1.06,14.0,0.92,0,21.7,2.2,0,0,1
1,0,1.06,20.0,0.92,0,50.4,6.0,0,0,1
1,0,1.06,20.0,1.16,0,34.0,2.9,0,0,1
1,0,1.06,20.0,0.92,0,58.0,4.0,0,0,1
1,0,1.61,6.0,0.36,0,108.1,9.7,0,1,1
1,1,1.06,22.0,0.92,0,63.6,1.8,0,0,1
1,0,1.06,14.0,0.92,0,30.9,1.0,0,0,1
1,0,0.99,14.0,0.0,0,41.2,1.5,0,1,0
1,1,1.77,31.0,1.31,0,141.2,10.4,0,1,1
1,0,1.06,20.0,0.92,0,37.3,2.5,0,0,1
1,0,1.06,21.0,1.89,3,41.2,2.9,0,0,1
1,1,1.36,35.5,0.0,0,57.5,9.6,0,1,0
1,0,1.06,20.0,0.92,0,49.4,3.7,0,0,1
1,0,1.06,14.0,0.92,0,59.2,5.5,0,0,1
1,0,1.06,22.0,0.09,0,13.4,1.4,0,0,1
1,0,1.06,14.0,0.92,0,15.1,1.0,0,0,1
1,0,1.06,14.0,0.92,0,141.2,5.8,0,0,1
1,0,1.06,12.0,1.12,0,51.2,1.6,0,0,1
1,0,1.06,20.0,1.39,0,86.0,7.5,0,0,1
1,0,1.06,14.0,0.92,0,15.5,2.8,0,0,1
1,1,1.06,24.0,0.92,0,30.5,11.25,0,0,1
1,0,1.06,14.0,0.92,0,60.1,3.5,0,0,1
1,0,1.06,14.0,0.92,0,63.7,7.3,0,0,1
1,0,0.84,14.0,0.0,0,21.9,1.8,0,1,0
1,0,1.06,20.0,0.5,0,19.2,1.3,0,0,1
1,0,1.06,14.0,0.92,0,28.5,0.9,0,0,1
1,0,0.37,18.0,0.41,0,48.3,6.9,0,1,1
1,0,1.06,14.0,0.92,0,97.0,8.8,0,0,1
1,0,1.06,35.5,0.92,0,36.2,2.7,0,0,1
1,1,1.06,35.5,1.88,4,141.2,8.1,1,0,1
1,0,1.06,14.0,0.92,0,9.6,1.2,0,0,1
1,1,1.8,8.0,0.18,0,141.2,11.25,0,1,1
1,0,1.06,20.0,1.03,2,79.4,3.1,0,0,1
1,0,1.06,12.0,0.97,0,29.1,2.9,0,0,1
1,1,1.79,19.0,0.19,0,95.0,2.5,0,1,1
1,1,1.0,24.0,0.0,0,103.2,8.2,0,1,0
1,1,1.05,24.0,0.61,0,19.8,1.0,0,0,1
1,0,1.3,18.0,0.68,0,28.3,11.25,0,1,1
1,0,1.05,14.0,0.92,0,89.7,9.3,0,0,1
1,0,1.01,14.0,0.0,0,68.1,8.0,0,1,0
1,0,1.05,20.0,0.55,0,41.1,5.0,0,0,1
1,1,1.05,24.0,0.92,0,25.2,4.3,0,0,1
1,0,1.05,14.0,0.92,0,15.7,3.0,0,0,1
1,0,1.74,13.0,0.23,0,60.3,7.0,0,1,1
1,0,1.05,14.0,0.92,0,24.3,1.2,0,0,1
1,1,1.05,35.5,0.92,1,141.2,11.25,0,0,1
1,0,1.05,14.0,0.92,0,23.9,2.5,0,0,1
1,0,1.05,14.0,0.92,0,4.0,0.2,0,0,1
1,0,1.05,14.0,0.92,0,141.2,11.25,0,0,1
1,0,1.05,15.0,1.9,2,88.6,3.3,0,0,1
1,0,1.05,20.0,0.92,0,58.9,6.8,0,0,1
1,0,1.24,16.0,0.98,0,6.5,0.8,0,1,1
1,0,1.05,14.0,0.92,0,69.0,5.5,0,0,1
1,1,1.81,33.0,0.41,0,119.7,9.0,0,1,1
1,0,1.05,14.0,0.92,0,10.0,0.5,0,0,1
1,0,1.05,20.0,0.92,1,8.3,0.4,0,0,1
1,0,1.05,35.5,0.92,1,32.3,1.9,0,0,1
0,0,0.69,24.0,0.0,0,11.2,0.9,0,1,0
1,0,1.05,18.0,0.51,0,43.4,4.0,0,0,1
1,0,1.05,20.0,0.92,0,31.2,2.9,0,0,1
1,0,1.05,20.0,0.92,0,4.4,0.6,0,0,1
1,1,1.05,20.0,0.92,0,101.3,11.25,0,0,1
1,1,1.05,9.0,1.28,0,38.0,3.9,0,0,1
1,0,0.27,17.0,0.0,1,25.2,4.4,0,1,0
1,0,1.05,22.0,0.92,0,18.4,3.5,0,0,1
1,0,1.05,20.0,0.92,0,125.9,8.7,0,0,1
1,0,1.05,14.0,0.92,0,30.7,2.0,0,0,1
1,1,0.8,28.0,0.0,0,122.5,11.25,0,1,0
1,0,1.05,20.0,0.92,0,63.9,11.0,0,0,1
1,0,1.05,20.0,0.92,0,141.2,8.8,0,0,1
1,0,1.05,14.0,0.92,0,64.6,4.2,0,0,1
1,1,1.05,22.0,0.92,0,89.4,3.8,0,0,1
1,0,0.22,10.0,0.0,0,20.5,3.8,0,1,0
1,0,1.05,20.0,0.92,0,28.7,2.5,0,0,1
1,0,1.03,14.0,0.0,0,17.2,3.2,0,1,0
1,0,1.05,14.0,0.92,0,49.4,4.5,0,0,1
1,0,1.32,11.0,0.0,0,6.8,0.4,0,1,0
1,0,0.91,20.0,0.0,0,57.4,4.0,0,1,0
1,0,1.05,14.0,0.92,0,131.8,5.8,0,0,1
1,0,1.05,14.0,0.92,0,23.7,2.0,0,0,1
1,0,1.05,20.0,0.92,0,14.9,2.1,0,0,1
1,0,1.05,14.0,0.92,0,42.0,2.4,0,0,1
1,0,1.05,14.0,0.92,0,43.0,6.9,0,0,1
1,0,1.05,14.0,0.92,0,52.3,4.8,0,0,1
1,0,1.05,20.0,0.92,0,21.6,2.1,0,0,1
1,1,1.05,26.0,0.92,1,69.4,3.5,0,0,1
1,1,0.01,0.0,0.76,0,7.1,0.3,0,1,1
1,0,1.05,20.0,0.0,0,15.1,2.4,0,0,0
1,0,1.05,8.0,0.92,0,112.4,7.3,0,0,1
1,1,1.05,28.0,1.17,0,68.4,2.5,0,0,1
1,0,1.05,22.0,0.92,0,23.3,3.3,0,0,1
1,0,1.05,20.0,0.92,0,29.4,3.6,0,0,1
1,1,0.89,22.0,0.0,0,48.3,2.8,0,1,0
1,0,1.05,14.0,1.17,0,12.9,1.0,0,0,1
1,1,1.04,22.0,0.0,0,42.9,1.4,0,1,0
1,1,1.28,3.0,0.01,0,29.7,1.7,0,1,1
1,1,1.01,22.0,0.0,0,141.2,7.8,0,1,0
1,0,1.05,20.0,0.92,3,34.4,7.3,0,0,1
1,0,1.79,28.0,0.18,0,141.2,9.8,0,1,1
1,0,1.05,28.0,0.92,0,141.2,7.1,0,0,1
1,0,1.05,14.0,0.92,0,2.1,0.1,0,0,1
1,0,1.05,20.0,0.92,0,41.3,1.5,0,0,1
1,0,1.05,14.0,0.92,0,129.8,8.5,0,0,1
1,0,1.05,14.0,0.06,0,123.2,3.7,0,0,1
1,1,1.05,30.0,0.92,1,21.0,1.7,0,0,1
1,0,1.05,14.0,0.92,0,75.7,10.4,0,0,1
1,0,1.05,20.0,1.59,0,109.3,10.3,0,0,1
0,0,0.99,35.5,0.0,0,141.2,11.25,0,1,0
1,0,1.05,22.0,0.92,0,53.0,1.4,0,0,1
1,1,1.56,20.0,0.49,0,10.1,4.4,0,1,1
0,0,1.7,35.5,0.0,0,110.7,7.6,0,1,0
1,1,1.05,35.5,0.38,0,141.2,11.25,0,0,1
1,1,1.05,35.5,1.17,0,64.2,11.25,0,0,1
1,1,1.05,22.0,1.7,1,30.7,1.5,0,0,1
1,1,1.05,24.0,0.92,0,69.2,4.7,0,0,1
1,0,1.05,11.0,1.17,0,65.1,2.9,0,0,1
1,0,1.05,8.0,0.92,0,18.8,2.3,0,0,1
1,0,1.05,14.0,0.92,0,14.6,0.6,0,0,1
1,0,1.05,22.0,0.92,0,112.7,5.2,0,0,1
1,0,1.05,20.0,0.92,0,4.8,0.3,0,0,1
0,0,0.65,25.0,0.0,0,56.9,11.25,0,1,0
1,0,1.05,20.0,0.92,0,141.2,11.25,0,0,1
1,0,1.05,13.0,0.67,0,20.9,3.1,0,0,1
1,1,1.05,24.0,0.92,0,141.2,9.5,0,0,1
1,0,1.89,20.0,0.08,0,37.8,3.7,0,1,1
1,1,1.05,21.0,1.89,0,64.9,2.4,0,0,1
1,1,1.05,16.0,1.74,0,14.3,0.8,0,0,1
1,0,1.05,13.0,0.92,0,61.9,4.3,0,0,1
1,0,1.05,22.0,0.08,0,41.5,3.0,0,0,1
1,1,1.05,17.0,1.89,0,113.1,11.25,0,0,1
1,0,1.05,20.0,0.92,3,70.9,5.3,0,0,1
1,0,1.05,14.0,0.92,0,66.5,3.4,0,0,1
1,0,1.05,14.0,0.92,0,47.0,2.7,0,0,1
1,0,1.05,20.0,0.92,0,32.2,2.4,0,0,1
1,0,1.05,14.0,0.92,0,10.7,1.5,0,0,1
1,1,0.72,28.0,0.0,0,99.8,6.3,0,1,0
1,0,1.05,20.0,0.59,1,141.2,11.25,0,0,1
1,0,1.05,14.0,0.92,0,14.5,1.0,0,0,1
1,1,1.05,30.0,0.92,0,98.2,11.25,0,0,1
1,0,1.05,13.0,0.24,0,41.9,1.9,0,0,1
1,1,1.05,24.0,0.92,0,19.0,1.8,0,0,1
1,0,1.05,21.0,0.25,0,28.1,1.7,0,0,1
1,1,1.05,28.0,1.17,0,81.3,9.3,0,0,1
1,0,1.05,22.0,0.92,0,25.0,1.3,0,0,1
1,0,1.05,8.0,0.92,0,93.7,4.0,0,0,1
1,1,1.05,23.0,0.0,0,35.6,6.9,0,0,0
1,1,1.05,14.0,0.92,0,0.2,0.1,0,0,1
1,1,1.05,22.0,0.92,2,38.3,8.6,0,0,1
1,1,0.47,9.0,0.0,3,82.4,3.2,0,1,0
1,1,1.05,12.0,1.9,1,141.2,11.25,0,0,1
1,0,1.05,14.0,0.92,0,88.6,9.5,0,0,1
1,0,1.05,14.0,0.92,0,4.3,0.2,0,0,1
1,1,1.05,24.0,1.79,1,92.2,4.8,0,0,1
1,0,1.05,14.0,0.92,0,120.7,11.25,0,0,1
1,0,1.05,22.0,0.92,0,35.4,5.1,0,0,1
1,0,1.05,22.0,0.92,0,56.5,2.4,0,0,1
1,1,0.99,20.0,0.0,0,9.7,0.7,0,1,0
1,1,1.05,22.0,0.92,0,1.7,0.1,0,0,1
1,0,1.05,22.0,0.58,0,1.3,0.1,0,0,1
1,1,1.05,32.0,0.99,0,141.2,11.25,0,0,1
1,0,1.05,20.0,0.52,0,13.1,0.6,0,0,1
1,0,1.05,20.0,0.92,0,38.5,1.0,0,0,1
1,0,0.92,14.0,0.0,0,35.5,2.8,0,1,0
1,1,1.05,22.0,0.92,0,82.0,1.3,0,0,1
1,0,1.05,13.0,0.92,0,29.8,3.5,0,0,1
0,0,1.67,35.5,0.0,0,141.2,11.25,0,1,0
1,1,1.05,22.0,0.92,0,11.9,1.2,0,0,1
1,0,1.05,14.0,0.92,1,10.1,1.7,0,0,1
1,0,1.05,22.0,0.93,0,129.5,7.9,0,0,1
1,0,1.05,20.0,0.93,0,117.5,10.3,0,0,1
1,1,1.05,22.0,0.59,0,18.8,2.2,0,0,1
1,0,0.16,9.0,0.0,0,33.5,2.0,0,1,0
1,0,1.05,28.0,0.93,0,119.0,6.7,0,0,1
1,1,1.05,22.0,0.93,0,38.5,2.8,0,0,1
1,0,1.05,6.0,0.38,0,101.1,7.0,0,0,1
0,0,0.41,20.0,0.0,4,26.6,3.4,0,1,0
1,1,0.77,16.0,0.0,1,141.2,11.25,0,1,0
1,1,1.04,22.0,0.93,0,43.5,4.3,0,0,1
1,0,1.04,14.0,0.93,1,113.9,7.0,0,0,1
1,0,1.04,14.0,0.93,0,43.7,3.8,0,0,1
1,0,1.04,30.0,0.93,0,32.5,3.6,0,0,1
1,0,1.04,14.0,0.93,0,25.1,0.8,0,0,1
1,0,1.04,14.0,0.93,0,11.2,0.4,0,0,1
1,0,1.04,20.0,0.93,0,95.8,4.4,0,0,1
1,0,1.04,14.0,0.93,0,28.3,1.3,0,0,1
1,0,1.04,22.0,0.93,0,48.4,3.9,0,0,1
1,1,1.04,20.0,0.93,2,49.7,4.3,0,0,1
1,0,1.04,14.0,0.93,0,28.4,1.8,0,0,1
1,1,1.04,20.0,0.13,0,81.4,5.1,0,0,1
1,0,1.04,14.0,0.93,0,34.3,1.7,0,0,1
1,0,1.04,22.0,0.93,0,35.8,1.4,0,0,1
1,0,1.04,12.0,0.94,0,36.0,2.8,0,0,1
1,1,1.04,16.0,1.72,1,17.6,1.0,0,0,1
1,1,1.04,17.0,1.94,0,47.0,1.7,0,0,1
1,1,1.04,35.0,1.92,1,111.8,5.8,0,0,1
1,1,1.04,22.0,0.93,0,29.3,3.4,0,0,1
1,0,1.3,13.0,0.67,0,51.9,7.3,0,1,1
1,0,1.04,35.5,0.4,0,81.6,11.25,0,0,1
1,1,0.52,16.0,0.0,0,6.2,0.4,0,1,0
1,0,1.04,14.0,0.93,0,20.8,1.6,0,0,1
1,0,1.04,20.0,0.93,0,76.0,3.8,0,0,1
1,1,1.77,11.0,0.21,0,120.8,8.8,0,1,1
1,0,1.04,14.0,0.93,0,31.6,4.4,0,0,1
1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0
1,1,1.04,30.0,0.93,1,97.5,11.25,0,0,1
1,1,1.04,13.0,1.82,0,109.4,7.7,0,0,1
1,1,1.41,21.0,0.56,0,67.6,11.25,0,1,1
1,0,1.04,14.0,0.93,0,127.7,8.7,0,0,1
1,0,1.04,20.0,0.93,0,94.3,4.1,0,0,1
1,0,1.04,12.0,0.93,0,12.3,0.7,0,0,1
1,0,0.45,18.0,0.0,0,73.1,11.25,0,1,0
1,1,1.34,22.0,0.64,0,52.7,7.8,0,1,1
1,1,1.1,13.0,0.0,0,141.2,10.0,0,1,0
1,0,0.79,20.0,0.0,0,19.0,1.5,0,1,0
1,0,1.04,12.0,0.97,0,44.1,3.1,0,0,1
1,0,1.04,22.0,0.93,0,70.7,3.6,0,0,1
1,0,1.04,14.0,0.93,0,49.0,5.0,0,0,1
1,0,1.04,20.0,0.93,0,70.3,7.3,0,0,1
1,1,1.04,22.0,0.93,0,24.1,1.6,0,0,1
1,0,1.04,14.0,0.93,0,113.1,6.1,0,0,1
1,0,1.04,14.0,0.93,0,9.4,0.3,0,0,1
1,0,1.04,20.0,0.93,0,53.0,4.9,0,0,1
1,1,1.04,24.0,0.93,0,53.0,9.1,0,0,1
1,0,1.04,21.0,0.21,0,54.7,10.1,0,0,1
1,0,1.04,20.0,0.93,0,10.9,1.9,0,0,1
1,1,1.04,22.0,0.93,1,133.5,5.3,0,0,1
1,0,0.29,16.0,0.0,0,54.4,3.9,0,1,0
1,0,1.04,22.0,0.61,0,32.8,2.0,0,0,1
1,0,1.04,35.5,0.93,0,68.9,3.6,0,0,1
1,0,1.04,14.0,0.93,0,26.9,1.7,0,0,1
1,0,1.04,14.0,0.56,0,36.1,3.5,0,0,1
1,1,1.04,24.0,0.93,0,110.2,6.1,0,0,1
1,0,1.04,20.0,0.93,2,64.9,3.6,0,0,1
1,1,1.04,22.0,0.93,0,8.0,1.7,0,0,1
0,0,0.98,22.0,0.0,0,119.5,6.4,0,1,0
1,0,1.19,26.0,0.0,2,13.3,2.2,0,1,0
1,0,1.04,14.0,0.93,0,48.4,2.7,0,0,1
1,0,1.04,22.0,0.93,1,49.9,6.3,0,0,1
1,0,1.38,13.0,0.59,0,41.9,5.5,0,1,1
0,0,0.41,21.0,0.0,1,29.7,1.5,0,1,0
1,1,1.04,24.0,0.93,0,37.5,2.4,0,0,1
1,0,1.04,33.0,0.37,0,67.3,6.2,0,0,1
1,0,1.04,28.0,0.93,0,41.0,2.2,0,0,1
1,0,1.04,14.0,0.93,0,15.5,2.1,0,0,1
1,0,1.04,14.0,0.93,0,64.1,3.6,0,0,1
1,0,1.04,14.0,0.93,0,20.9,3.7,0,0,1
0,0,1.68,34.0,0.43,1,85.2,11.25,0,1,1
1,0,1.04,14.0,0.93,0,33.9,4.0,0,0,1
1,0,1.04,8.0,0.93,0,42.7,0.8,0,0,1
1,1,1.04,27.0,1.18,0,140.4,5.1,0,0,1
1,0,1.04,14.0,0.93,0,20.7,2.8,0,0,1
1,1,1.04,12.0,0.47,0,33.8,3.9,0,0,1
1,0,0.76,22.0,0.0,0,4.8,0.5,0,1,0
1,0,1.04,20.0,0.93,0,107.4,4.9,0,0,1
1,1,0.92,22.0,0.0,0,141.2,10.2,0,1,0
1,1,1.04,20.0,0.93,1,141.2,7.8,0,0,1
1,0,1.04,22.0,0.93,0,64.4,4.1,0,0,1
1,0,0.63,35.5,0.0,0,22.2,4.0,0,1,0
1,1,1.04,20.0,1.84,0,65.7,5.0,0,0,1
1,1,1.04,35.5,0.97,8,141.2,11.25,0,0,1
1,0,1.04,22.0,0.93,1,93.7,11.25,0,0,1
1,0,1.04,14.0,0.93,0,110.4,11.25,0,0,1
1,0,1.04,30.0,0.93,0,30.0,2.0,0,0,1
1,0,1.04,14.0,0.93,0,66.9,2.6,0,0,1
1,0,1.04,13.0,0.93,0,44.8,4.5,0,0,1
1,0,1.04,20.0,0.93,0,30.5,3.3,0,0,1
1,0,1.04,20.0,0.93,0,40.9,3.0,0,0,1
1,1,1.04,28.0,1.91,0,6.4,1.0,0,0,1
0,0,0.72,35.5,0.0,0,141.2,9.3,0,1,0
0,0,0.64,25.0,0.0,0,58.5,5.0,0,1,0
1,1,1.04,22.0,0.93,0,30.3,1.8,0,0,1
1,0,1.04,20.0,0.93,0,56.6,3.0,0,0,1
1,1,1.04,22.0,1.18,0,19.6,1.3,0,0,1
1,0,1.04,14.0,0.93,0,77.8,7.5,0,0,1
1,1,1.04,22.0,0.93,1,12.0,3.8,0,0,1
1,1,1.04,28.0,1.18,0,106.7,7.8,0,0,1
1,0,1.04,20.0,0.93,0,52.4,2.3,0,0,1
1,0,1.04,19.0,0.93,0,45.6,4.1,0,0,1
1,0,1.04,22.0,0.05,2,19.4,1.6,0,0,1
1,0,0.48,32.0,0.0,0,10.7,0.6,0,1,0
1,0,1.04,22.0,0.93,0,53.7,4.1,0,0,1
1,0,1.04,14.0,0.93,1,17.5,0.8,0,0,1
1,0,1.04,19.0,0.93,0,91.6,7.3,0,0,1
1,0,0.43,16.0,0.0,0,13.8,3.1,0,1,0
1,0,1.04,14.0,0.51,0,32.5,0.8,0,0,1
1,0,1.04,20.0,0.93,0,83.7,4.8,0,0,1
1,0,1.16,11.0,0.0,0,9.7,0.4,0,1,0
1,1,1.43,20.0,0.55,0,30.6,3.3,0,1,1
1,1,1.04,28.0,1.18,2,123.1,4.0,0,0,1
1,0,1.04,20.0,0.93,1,49.3,4.3,0,0,1
1,0,1.04,20.0,0.93,0,26.1,3.1,0,0,1
1,0,1.04,13.0,0.01,0,18.6,1.0,0,0,1
1,0,1.04,14.0,0.93,0,36.4,0.8,0,0,1
1,0,1.04,8.0,0.93,0,29.0,2.8,0,0,1
1,0,1.04,22.0,0.93,0,59.2,7.2,0,0,1
1,0,1.04,20.0,0.93,0,40.2,2.7,0,0,1
1,1,1.9,22.0,0.07,0,141.2,9.9,0,1,1
1,1,1.04,15.0,1.17,0,38.9,2.6,0,0,1
1,0,1.04,14.0,0.93,0,49.8,5.0,0,0,1
1,1,1.04,24.0,0.93,2,27.9,1.6,0,0,1
1,1,1.04,30.0,0.93,0,80.4,3.9,0,0,1
1,0,0.34,16.0,0.59,1,60.9,2.6,0,1,1
1,1,1.8,24.0,1.35,0,141.2,11.25,0,1,1
1,1,1.62,27.0,0.36,0,92.0,5.2,0,1,1
1,0,0.43,10.0,0.0,0,21.3,1.8,0,1,0
0,0,1.26,22.0,0.0,0,69.1,11.25,0,1,0
1,1,0.19,35.5,0.0,0,0.0,0.0,0,1,0
1,0,1.04,14.0,0.93,0,45.3,6.6,0,0,1
1,1,1.04,22.0,0.93,0,43.0,2.5,0,0,1
1,0,1.04,14.0,0.61,0,62.4,2.6,0,0,1
1,1,0.76,19.0,0.0,2,44.1,6.7,0,1,0
1,0,1.04,20.0,0.93,0,68.4,8.1,0,0,1
1,0,0.99,22.0,0.0,0,10.1,0.7,0,1,0
1,1,1.04,28.0,1.18,0,112.7,4.4,0,0,1
1,1,1.04,26.0,0.93,0,89.1,4.0,0,0,1
1,0,1.04,20.0,0.93,2,44.5,3.0,0,0,1
1,1,1.04,22.0,0.93,0,129.4,6.0,0,0,1
1,0,1.04,22.0,0.93,0,17.9,1.3,0,0,1
1,1,1.04,22.0,0.94,0,29.8,7.3,0,0,1
0,0,0.68,25.0,0.0,0,70.4,11.25,0,1,0
1,0,1.04,35.5,0.94,0,23.2,2.5,0,0,1
1,0,1.04,8.0,0.61,0,52.7,2.3,0,0,1
1,1,1.04,24.0,0.94,0,75.5,5.6,0,0,1
1,0,1.33,13.0,0.65,0,67.1,11.25,0,1,1
1,0,1.04,14.0,0.94,0,22.9,2.6,0,0,1
1,0,1.04,14.0,0.94,0,41.0,2.1,0,0,1
1,0,1.04,20.0,0.94,0,47.4,1.8,0,0,1
1,0,1.04,14.0,0.94,0,29.2,1.7,0,0,1
1,0,1.04,20.0,0.94,0,141.2,11.25,0,0,1
1,0,1.04,14.0,0.94,0,45.8,4.5,0,0,1
1,0,1.04,33.0,0.94,0,123.4,7.7,0,0,1
1,0,1.04,14.0,0.94,1,59.9,2.6,0,0,1
1,0,1.04,20.0,0.94,0,21.4,1.4,0,0,1
1,1,0.96,35.5,0.0,0,82.6,8.2,0,1,0
1,0,1.24,13.0,0.73,0,35.1,1.6,0,1,1
1,1,1.04,28.0,1.18,0,141.2,9.8,0,0,1
1,1,1.04,35.5,1.97,2,108.1,5.1,0,0,1
1,1,1.42,15.0,1.04,0,78.3,2.6,0,1,1
1,0,1.04,20.0,0.94,3,22.7,1.9,0,0,1
1,1,1.04,22.0,0.94,0,40.8,11.25,0,0,1
