id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,download_avg,upload_avg,download_over_limit,churn,is_contract
C1264880,1,0,1.69,13,0.23,183.3,6.1,0,0,1
C1264902,1,0,0.67,8,0.0,20.2,1.6,0,1,0
C1264905,1,1,1.69,12,0.28,129.0,16.9,0,0,1
C1264921,1,0,1.69,13,0.27,46.2,3.5,0,0,1
C1264977,1,0,0.87,15,0.0,2.0,0.2,0,1,0
C1265023,1,0,1.69,13,0.23,57.6,4.1,0,0,1
C1265054,1,0,1.05,13,0.0,6.3,0.3,0,1,0
C1265061,1,0,1.69,29,0.23,37.8,2.9,0,0,1
C1265176,1,0,1.69,13,0.28,41.7,3.4,0,0,1
C1265186,1,0,1.42,118,0.0,109.0,5.8,0,1,0
C1265196,1,0,1.69,13,0.23,29.1,2.7,0,0,1
C1265299,1,0,1.33,8,0.0,15.5,1.3,0,1,0
C1265321,1,0,2.3,19,0.0,130.1,4.8,0,1,0
C1265346,1,0,1.69,21,0.24,51.3,4.7,0,0,1
C1265351,1,1,1.44,12,0.0,87.5,10.0,0,1,0
C1265359,1,1,1.94,3,0.04,67.4,2.8,0,1,1
C1265360,1,0,1.69,18,1.92,46.6,3.8,0,0,1
C1265367,1,1,1.36,20,0.0,43.4,4.6,0,1,0
C1265495,1,0,1.97,12,0.0,58.1,19.2,0,1,0
C1265521,1,0,1.69,13,0.23,37.0,3.8,0,0,1
C1265526,1,0,1.69,13,0.23,104.8,6.4,0,0,1
C1265546,1,0,1.69,46,0.28,196.5,22.5,0,0,1
C1265555,1,0,1.69,13,0.23,45.8,5.9,0,0,1
C1265572,1,1,1.15,20,0.0,66.8,5.7,0,1,0
C1265610,1,0,1.69,21,0.27,85.9,25.3,0,0,1
C1265639,1,0,1.69,13,0.25,53.3,2.2,0,0,1
C1265680,0,0,1.69,25,0.22,32.9,2.0,0,0,1
C1265698,1,0,1.69,13,0.23,16.6,1.2,0,0,1
C1265735,1,0,0.52,13,0.0,45.0,4.6,0,1,0
C1265748,1,1,1.69,13,0.28,20.6,1.5,0,0,1
C1265749,1,1,1.69,12,0.28,57.7,4.8,0,0,1
C1265765,1,0,1.69,13,0.23,13.3,0.7,0,0,1
C1265808,1,1,1.69,13,0.21,143.7,9.6,0,0,1
C1265817,1,1,1.97,17,0.0,286.6,10.8,0,1,0
C1265902,1,1,1.78,12,0.0,57.2,3.5,0,1,0
C1265926,1,0,1.69,13,0.28,7.2,1.0,0,0,1
C1265940,1,1,1.69,12,0.23,97.5,4.2,0,0,1
C1265950,1,0,1.07,14,0.0,10.3,1.7,0,1,0
C1265971,1,1,1.69,12,0.28,268.0,9.6,0,0,1
C1265973,1,1,2.49,1,1.41,66.6,8.6,0,1,1
C1265983,1,0,1.99,10,0.0,66.5,1.9,0,1,0
C1266023,1,0,1.69,102,0.23,130.6,3.1,0,0,1
C1266055,1,0,1.69,13,0.28,8.7,0.6,0,0,1
C1266064,1,0,1.69,13,0.23,89.7,3.8,0,0,1
C1266091,1,0,1.69,21,0.28,55.6,15.2,0,0,1
C1266115,1,0,1.69,22,0.11,83.4,6.2,0,0,1
C1266155,1,1,1.69,13,0.24,40.6,2.6,0,0,1
C1266178,1,1,2.05,13,1.85,53.7,4.4,0,1,1
C1266181,1,1,2.11,12,1.78,45.2,2.2,0,1,1
C1266184,1,0,1.69,13,0.21,24.7,1.6,0,0,1
C1266234,1,0,1.69,13,0.28,82.6,7.0,0,0,1
C1266239,1,1,1.69,20,0.23,179.9,8.7,0,0,1
C1266293,1,0,1.69,13,0.28,56.8,2.5,0,0,1
C1266331,1,0,1.69,13,0.25,118.5,9.0,0,0,1
C1266332,0,0,1.69,41,0.0,79.5,3.8,0,0,0
C1266353,1,0,0.41,17,0.0,9.7,0.9,0,1,0
C1266370,1,0,1.69,13,0.24,24.4,3.7,0,0,1
C1266407,1,1,2.55,18,1.35,66.7,2.0,0,1,1
C1266415,1,1,1.32,37,0.0,53.7,6.5,0,1,0
C1266432,1,0,1.69,21,0.1,94.0,7.2,0,0,1
C1266450,1,0,2.25,11,0.44,49.5,3.5,0,1,1
C1266456,1,0,1.68,13,0.23,113.5,16.4,0,0,1
C1266463,1,0,0.58,11,0.0,16.7,1.1,0,1,0
C1266464,1,1,1.68,37,0.24,55.1,1.8,0,0,1
C1266489,1,1,1.68,37,0.23,256.4,11.4,0,0,1
C1266522,1,1,2.5,17,1.39,223.7,6.5,0,1,1
C1266531,1,0,1.68,13,0.29,19.2,1.8,0,0,1
C1266537,1,0,1.68,13,0.29,100.1,9.6,0,0,1
C1266575,1,0,1.68,13,0.29,28.2,1.0,0,0,1
C1266588,1,0,1.68,13,0.28,5.7,0.4,0,0,1
C1266623,1,1,1.68,40,1.2,177.0,11.4,0,0,1
C1266643,1,0,0.74,13,0.0,14.9,1.5,0,1,0
C1266681,1,0,2.13,22,0.0,68.0,3.7,0,1,0
C1266682,1,0,1.98,12,0.0,33.7,1.7,0,1,0
C1266687,1,0,1.68,13,0.24,22.1,0.8,0,0,1
C1266702,1,1,1.68,13,0.29,92.7,11.5,0,0,1
C1266735,1,0,1.68,13,0.29,38.4,1.9,0,0,1
C1266736,1,1,1.97,12,0.0,79.1,3.6,0,1,0
C1266798,1,0,1.68,21,0.23,51.9,1.7,0,0,1
C1266826,1,1,0.41,34,0.0,66.5,22.7,0,1,0
C1266831,1,0,1.68,13,0.23,24.9,2.6,0,0,1
C1266852,1,0,1.02,22,0.0,139.4,5.2,0,1,0
C1266883,1,0,1.68,13,0.23,94.1,6.6,0,0,1
C1266924,1,0,1.68,12,1.02,71.3,3.3,0,0,1
C1266926,1,1,2.01,10,1.88,185.6,8.4,0,1,1
C1267014,1,1,1.68,20,0.24,132.6,8.5,0,0,1
C1267035,1,1,1.68,15,1.25,73.8,26.3,0,0,1
C1267050,1,0,1.68,13,0.24,27.9,2.5,0,0,1
C1267057,1,0,1.68,13,0.29,96.9,7.4,0,0,1
C1267119,1,0,1.68,13,0.24,9.4,0.6,0,0,1
C1267125,1,1,1.68,18,1.25,178.5,7.2,0,0,1
C1267148,1,0,1.68,13,0.27,30.0,24.4,0,0,1
C1267176,1,1,1.68,12,0.29,81.1,7.6,0,0,1
C1267242,1,0,1.68,13,0.26,5.2,0.3,0,0,1
C1267257,1,0,1.68,21,0.24,10.6,0.5,0,0,1
C1267261,1,0,1.73,21,0.0,68.2,7.8,0,1,0
C1267270,1,0,1.68,13,0.24,47.4,3.5,0,0,1
C1267328,1,1,1.68,12,0.24,7.0,0.5,0,0,1
C1267331,1,1,1.68,19,0.56,40.3,4.0,0,0,1
C1267392,1,1,1.68,12,0.24,136.8,7.6,0,0,1
C1267403,1,0,0.6,19,0.0,4.8,0.5,0,1,0
C1267408,0,0,1.68,41,0.0,143.6,7.1,0,0,0
C1267430,1,1,1.68,12,0.44,65.2,4.2,0,0,1
C1267440,1,1,2.5,14,1.42,56.3,2.2,0,1,1
C1267441,1,1,1.68,15,0.27,55.3,2.7,0,0,1
C1267460,1,0,1.68,26,0.0,44.2,3.3,0,0,0
C1267463,1,0,2.49,14,1.45,60.8,4.5,0,1,1
C1267471,1,0,1.68,13,0.24,76.5,4.7,0,0,1
C1267485,1,1,1.07,33,0.0,0.0,0.0,0,1,0
C1267493,1,1,1.68,40,0.48,56.3,2.7,1,0,1
C1267502,1,0,2.35,0,0.0,0.0,0.0,0,1,0
C1267503,1,0,1.37,13,0.0,77.8,4.6,0,1,0
C1267518,1,0,1.68,13,0.24,55.9,2.9,0,0,1
C1267527,1,0,1.68,26,0.67,117.7,17.7,0,0,1
C1267542,1,0,1.68,21,0.3,206.5,10.1,0,0,1
C1267566,1,0,1.68,13,0.24,97.4,7.5,0,0,1
C1267570,1,0,0.48,10,0.0,1.5,1.0,0,1,0
C1267629,1,0,1.68,13,0.28,5.1,0.3,0,0,1
C1267653,1,0,2.07,13,1.88,49.4,7.4,0,1,1
C1267709,1,0,1.68,13,0.24,103.6,2.8,0,0,1
C1267715,0,0,1.68,41,0.26,145.6,4.2,0,0,1
C1267724,1,0,1.68,13,0.27,25.3,1.0,0,0,1
C1267732,1,0,1.68,21,0.45,91.2,10.1,0,0,1
C1267766,1,0,1.98,12,0.0,0.0,0.0,0,1,0
C1267815,1,0,2.1,8,1.84,49.8,3.2,0,1,1
C1267832,1,0,1.68,13,0.24,25.3,1.3,0,0,1
C1267842,1,1,1.68,10,1.22,14.5,1.4,0,0,1
C1267877,1,1,1.68,21,0.3,6.3,0.2,0,0,1
C1267924,1,0,1.68,13,0.3,15.3,0.9,0,0,1
C1267945,1,0,1.68,13,0.3,22.4,2.5,0,0,1
C1267988,0,0,1.21,33,0.0,205.5,94.4,0,1,0
C1268007,1,0,0.57,12,0.0,42.8,2.5,0,1,0
C1268027,1,0,1.17,13,0.0,29.5,1.4,0,1,0
C1268036,1,0,1.68,21,0.28,149.3,21.9,0,0,1
C1268054,1,0,1.68,21,0.19,39.7,3.1,0,0,1
C1268061,1,1,1.19,20,0.0,74.7,4.7,0,1,0
C1268064,1,1,1.68,85,0.22,79.9,10.7,0,0,1
C1268069,1,0,1.58,14,0.0,195.7,36.3,0,1,0
C1268071,1,0,1.68,13,0.24,30.2,4.1,0,0,1
C1268079,1,1,1.68,12,0.25,147.1,9.0,0,0,1
C1268096,1,1,1.68,37,0.31,362.3,59.7,0,0,1
C1268127,1,0,2.0,17,0.0,3.7,0.3,0,1,0
C1268134,1,0,1.68,13,0.24,11.8,0.4,0,0,1
C1268163,1,1,1.68,20,0.24,80.0,6.7,0,0,1
C1268170,1,0,1.68,13,0.25,51.8,8.3,0,0,1
C1268226,1,0,1.68,13,0.29,44.0,3.7,0,0,1
C1268247,1,0,1.99,10,0.0,0.0,0.0,0,1,0
C1268260,1,0,1.67,13,0.3,40.9,3.3,0,0,1
C1268297,1,0,0.06,0,0.03,11.4,0.3,0,1,1
C1268300,1,0,1.67,54,0.3,192.3,17.0,0,0,1
C1268325,1,1,1.67,18,1.8,96.7,13.1,0,0,1
C1268336,1,0,1.67,37,0.3,112.5,11.2,0,0,1
C1268362,1,1,1.67,13,0.25,22.6,2.7,0,0,1
C1268414,1,1,1.67,13,0.3,15.0,1.1,0,0,1
C1268418,1,1,1.43,24,0.0,39.4,3.6,0,1,0
C1268430,1,0,1.67,13,0.3,62.6,3.8,0,0,1
C1268443,1,1,1.67,22,1.62,65.7,3.0,0,0,1
C1268465,1,0,1.67,13,0.3,41.6,3.4,0,0,1
C1268474,1,0,1.67,15,0.25,41.0,2.2,0,0,1
C1268484,1,0,1.67,13,0.3,28.6,2.3,0,0,1
C1268491,1,0,1.67,13,0.3,66.7,4.8,0,0,1
C1268694,1,0,1.67,13,0.3,118.3,10.0,0,0,1
C1268717,1,0,1.67,13,0.22,9.9,0.5,0,0,1
C1268725,1,0,1.67,21,0.25,63.8,2.4,0,0,1
C1268740,1,0,1.67,13,0.28,31.3,4.8,0,0,1
C1268760,1,1,1.67,16,1.76,89.2,10.4,0,0,1
C1268808,1,0,1.76,14,0.0,5.2,0.3,0,1,0
C1268828,1,1,1.67,31,0.48,185.0,13.0,0,0,1
C1268830,1,0,1.67,13,0.55,25.2,1.7,0,0,1
C1268835,1,0,1.67,13,0.25,10.1,0.4,0,0,1
C1268872,1,1,1.67,37,0.3,76.4,19.6,0,0,1
C1268893,1,1,1.67,20,0.23,59.2,2.7,0,0,1
C1268904,1,0,1.67,13,0.25,8.0,0.5,0,0,1
C1268947,1,0,1.67,13,0.25,31.4,2.5,0,0,1
C1268974,1,0,1.27,21,0.0,57.8,18.5,0,1,0
C1268977,1,1,2.13,12,0.0,57.9,3.8,0,1,0
C1269029,1,0,1.67,16,1.66,45.6,3.6,0,0,1
C1269041,1,0,1.67,13,0.25,125.8,9.9,0,0,1
C1269054,1,0,1.67,13,0.25,35.8,1.5,0,0,1
C1269078,1,0,1.67,13,0.25,153.3,8.1,0,0,1
C1269109,1,0,1.98,11,0.0,53.6,7.3,0,1,0
C1269167,1,1,1.98,10,1.92,41.0,2.4,0,1,1
C1269171,1,0,0.5,12,0.0,45.7,2.4,0,1,0
C1269206,1,0,2.32,13,1.86,65.3,3.3,0,1,1
C1269208,1,0,0.96,14,0.0,38.6,3.9,0,1,0
C1269289,1,1,2.21,19,1.7,2.1,0.3,0,1,1
C1269301,1,1,1.67,13,0.27,101.6,6.0,0,0,1
C1269303,1,1,1.67,13,0.55,41.2,2.5,0,0,1
C1269346,1,1,1.67,12,0.25,54.5,1.9,0,0,1
C1269421,1,0,1.67,13,0.26,76.8,2.3,0,0,1
C1269427,0,0,1.67,33,0.23,43.1,3.8,0,0,1
C1269431,1,0,1.67,13,0.25,27.1,2.5,0,0,1
C1269436,1,0,2.21,9,1.7,57.1,5.6,0,1,1
C1269442,1,0,1.67,21,0.3,43.9,2.8,0,0,1
C1269445,1,1,1.67,37,0.36,207.6,6.4,0,0,1
C1269446,1,1,1.99,18,0.0,65.0,3.3,0,1,0
C1269458,1,1,1.67,20,0.26,86.0,5.8,0,0,1
C1269465,1,1,1.67,26,0.25,288.4,20.3,0,0,1
C1269509,1,1,1.67,13,0.26,65.0,5.2,0,0,1
C1269510,1,1,1.67,12,0.28,111.6,4.7,0,0,1
C1269520,1,1,1.97,12,0.0,61.8,1.6,0,1,0
C1269523,1,0,1.67,46,0.26,272.7,19.8,0,0,1
C1269535,1,1,1.67,12,0.3,84.0,7.2,0,0,1
C1269553,1,0,1.97,13,0.0,10.9,0.8,0,1,0
C1269565,1,0,1.67,13,0.26,33.1,6.2,0,0,1
C1269589,1,0,2.04,29,0.0,67.2,6.0,0,1,0
C1269638,1,0,1.67,21,0.27,103.9,13.0,0,0,1
C1269651,1,1,1.67,17,0.37,67.4,6.5,0,0,1
C1269671,1,0,1.67,9,0.28,36.3,1.8,0,0,1
C1269681,1,0,1.67,15,0.26,22.0,1.5,0,0,1
C1269735,1,0,1.43,6,0.0,16.9,0.9,0,1,0
C1269793,1,0,1.09,21,0.0,38.9,2.7,0,1,0
C1269822,1,1,1.67,12,0.26,18.6,1.9,0,0,1
C1269824,1,0,1.67,21,0.26,73.4,6.0,0,0,1
C1269858,1,0,1.67,13,0.3,30.8,3.4,0,0,1
C1269960,1,0,1.67,13,0.31,121.3,5.4,0,0,1
C1269972,0,0,1.85,23,0.0,0.0,0.0,0,1,0
C1269980,1,0,2.03,13,0.0,64.5,5.7,0,1,0
C1269996,1,0,1.67,13,0.27,40.5,4.7,0,0,1
C1270062,1,0,1.67,13,0.31,100.1,7.1,0,0,1
C1270065,1,0,1.67,32,0.31,56.8,3.8,0,0,1
C1270087,1,0,0.81,11,0.0,45.7,4.1,0,1,0
C1270101,1,1,1.67,12,0.55,13.6,0.7,0,0,1
C1270107,1,0,1.74,14,0.0,158.8,6.3,0,1,0
C1270133,1,1,1.67,33,0.23,35.6,2.9,0,0,1
C1270157,1,0,1.67,13,0.31,10.8,0.7,0,0,1
C1270290,1,0,1.67,21,0.27,30.8,2.0,0,0,1
C1270321,1,1,1.67,12,0.31,121.4,10.5,0,0,1
C1270334,1,0,0.39,17,0.0,30.6,0.9,0,1,0
C1270339,0,0,1.03,69,0.0,64.5,6.6,0,1,0
C1270369,1,1,1.67,12,0.25,66.2,6.9,0,0,1
C1270390,1,0,1.52,13,0.0,79.0,2.8,0,1,0
C1270393,1,0,1.67,13,0.25,5.8,1.6,0,0,1
C1270396,1,1,1.67,27,0.55,320.3,16.1,0,0,1
C1270400,1,0,1.67,13,0.29,42.3,2.9,0,0,1
C1270518,1,0,1.66,59,0.46,202.7,11.1,0,0,1
C1270531,1,1,2.0,9,1.02,39.6,2.9,0,1,1
C1270541,1,0,1.66,13,0.26,5.0,0.4,0,0,1
C1270542,1,0,1.66,21,0.26,103.8,6.2,0,0,1
C1270571,1,1,1.66,19,1.92,102.7,6.7,0,0,1
C1270592,1,1,1.81,18,0.0,48.1,3.2,0,1,0
C1270614,1,1,1.66,37,0.31,212.4,13.0,0,0,1
C1270638,1,0,1.66,13,0.31,47.0,2.3,0,0,1
C1270650,1,0,1.66,12,0.28,69.1,12.9,0,0,1
C1270658,1,0,1.66,15,0.31,75.7,21.6,0,0,1
C1270666,1,0,0.42,11,0.0,20.7,2.2,0,1,0
C1270683,1,1,1.66,39,0.5,141.6,22.4,0,0,1
C1270685,1,0,2.05,14,0.0,24.4,1.2,0,1,0
C1270688,1,1,1.66,20,0.26,128.7,5.4,0,0,1
C1270717,1,0,0.64,22,0.0,2.6,5.5,0,1,0
C1270718,1,1,1.66,24,1.3,161.2,10.9,0,0,1
C1270768,1,0,0.56,11,0.0,11.1,1.3,0,1,0
C1270769,1,0,1.66,21,0.27,22.5,2.6,0,0,1
C1270786,1,1,1.66,13,0.26,6.3,0.9,0,0,1
C1270807,1,0,0.13,5,0.0,35.1,5.8,0,1,0
C1270826,1,1,1.66,23,0.5,116.7,12.6,0,0,1
C1270840,1,1,1.66,23,0.52,44.9,4.8,0,0,1
C1270846,1,1,1.72,23,0.0,91.6,3.9,0,1,0
C1270849,1,1,0.47,9,0.0,56.4,3.8,0,1,0
C1270867,1,0,0.28,11,0.0,2.9,0.1,0,1,0
C1270914,1,1,0.96,28,0.0,71.3,5.2,0,1,0
C1270959,1,1,1.3,11,0.0,78.2,3.0,0,1,0
C1270968,1,0,1.66,21,0.31,49.2,1.9,0,0,1
C1271009,1,1,1.66,37,0.27,126.3,35.4,0,0,1
C1271030,0,0,0.55,21,0.0,27.2,1.2,0,1,0
C1271033,1,0,0.08,11,0.0,61.5,7.2,0,1,0
C1271053,1,0,1.66,13,0.27,86.1,12.9,0,0,1
C1271077,1,0,1.98,12,0.0,10.2,1.7,0,1,0
C1271135,1,0,1.66,13,0.32,9.2,2.0,0,0,1
C1271163,1,0,1.66,13,0.27,196.8,5.4,0,0,1
C1271164,1,0,1.66,13,0.27,109.0,6.6,0,0,1
C1271214,1,0,1.04,19,0.0,33.8,47.3,0,1,0
C1271229,1,1,1.66,11,0.32,84.2,6.9,0,0,1
C1271231,1,0,2.43,17,1.47,15.4,1.1,0,1,1
C1271247,1,0,1.66,13,0.27,41.4,2.6,0,0,1
C1271256,1,1,0.96,10,0.0,40.3,2.4,0,1,0
C1271286,1,1,1.66,18,1.8,49.6,8.0,0,0,1
C1271319,1,1,1.66,24,1.22,78.4,13.6,0,0,1
C1271353,1,0,1.66,13,0.27,47.9,3.2,0,0,1
C1271378,1,1,2.1,30,0.0,253.2,20.5,0,1,0
C1271388,1,0,1.56,14,0.0,25.6,1.2,0,1,0
C1271389,1,0,1.66,21,0.31,22.8,4.3,0,0,1
C1271436,1,0,1.66,24,1.95,43.4,5.5,0,0,1
C1271443,1,1,1.66,37,0.32,74.9,7.7,0,0,1
C1271464,1,1,1.66,20,0.27,113.2,3.8,0,0,1
C1271506,1,0,1.63,10,0.0,20.6,4.6,0,1,0
C1271517,1,0,1.66,13,0.31,44.2,5.5,0,0,1
C1271532,0,0,1.66,33,0.0,53.6,5.6,0,0,0
C1271542,1,0,1.66,13,0.28,20.6,1.8,0,0,1
C1271550,1,0,1.66,13,0.32,61.7,3.1,0,0,1
C1271554,1,1,1.95,16,1.95,379.8,30.5,0,1,1
C1271562,1,0,0.24,11,0.97,1.5,0.1,0,1,1
C1271580,1,0,1.66,21,0.32,84.8,2.9,0,0,1
C1271608,1,1,1.66,12,0.32,266.7,17.8,0,0,1
C1271634,1,0,1.66,13,0.27,46.6,2.3,0,0,1
C1271637,1,0,1.98,11,0.0,28.5,50.9,0,1,0
C1271640,1,0,1.13,11,0.0,10.5,0.3,0,1,0
C1271651,1,0,0.63,9,0.0,3.1,0.1,0,1,0
C1271682,1,0,1.66,13,0.32,35.6,4.6,0,0,1
C1271695,1,1,1.65,12,0.27,37.2,3.1,0,0,1
C1271705,1,0,1.65,13,0.32,79.7,4.2,0,0,1
C1271824,1,0,1.65,13,0.28,43.6,1.7,0,0,1
C1271848,1,0,1.65,10,0.39,36.6,3.3,0,0,1
C1271853,1,0,1.65,13,0.32,75.0,14.5,0,0,1
C1271869,1,0,1.72,20,0.0,1.5,0.1,0,1,0
C1271893,1,0,1.65,13,0.32,72.8,3.4,0,0,1
C1271904,1,0,1.65,14,1.84,97.0,5.4,0,0,1
C1271917,1,0,1.65,13,0.27,2.5,0.4,0,0,1
C1271932,1,1,1.65,30,1.82,94.4,4.6,0,0,1
C1271988,1,0,1.97,26,0.0,82.7,9.1,0,1,0
C1272018,1,0,1.65,13,0.32,63.5,2.3,0,0,1
C1272039,1,0,1.65,21,0.27,95.5,8.2,0,0,1
C1272042,1,0,1.65,6,0.32,14.5,0.5,0,0,1
C1272108,1,0,1.65,13,0.27,79.0,3.7,0,0,1
C1272135,1,1,1.65,12,0.27,30.6,2.1,0,0,1
C1272136,1,0,1.13,12,0.0,25.2,2.4,0,1,0
C1272157,1,0,0.63,14,0.0,70.0,1.9,0,1,0
C1272181,1,0,1.65,13,0.27,58.6,4.6,0,0,1
C1272182,1,1,1.65,12,0.27,7.8,1.1,0,0,1
C1272188,1,0,1.65,21,0.27,87.4,5.3,0,0,1
C1272227,1,0,1.65,15,0.27,15.3,0.9,0,0,1
C1272235,1,0,0.14,19,0.0,5.0,0.3,0,1,0
C1272239,1,0,1.65,13,0.3,42.6,3.5,0,0,1
C1272264,1,1,1.65,17,0.27,85.1,3.3,0,0,1
C1272309,1,0,0.6,20,0.0,55.3,4.6,0,1,0
C1272328,1,0,0.46,20,0.0,30.0,1.4,0,1,0
C1272369,1,0,1.65,13,0.32,88.6,4.7,0,0,1
C1272374,1,1,1.65,21,0.1,64.1,4.6,0,0,1
C1272377,1,1,1.65,43,0.32,4.4,0.3,0,0,1
C1272381,1,0,1.65,13,0.32,25.6,0.8,0,0,1
C1272385,1,0,1.65,10,0.81,3.4,1.1,0,0,1
C1272399,1,0,1.65,22,2.48,67.9,65.3,0,0,1
C1272402,1,0,1.65,13,0.32,29.8,2.2,0,0,1
C1272457,1,0,1.65,13,0.27,16.6,1.0,0,0,1
C1272464,1,0,1.65,13,0.32,37.4,5.5,0,0,1
C1272487,1,1,1.65,37,0.27,109.7,3.7,0,0,1
C1272518,1,0,1.94,20,0.03,59.0,3.7,0,1,1
C1272536,1,0,1.65,13,0.27,15.1,1.3,0,0,1
C1272557,1,0,1.65,18,0.28,23.6,1.3,0,0,1
C1272581,1,1,1.65,21,0.28,6.0,0.5,0,0,1
C1272611,1,0,1.65,21,0.3,57.8,6.0,0,0,1
C1272614,1,0,1.65,13,0.3,3.8,0.8,0,0,1
C1272680,1,0,1.65,21,0.27,25.4,2.7,0,0,1
C1272714,1,0,1.65,15,0.27,11.1,1.5,0,0,1
C1272770,1,1,1.65,12,0.28,20.3,1.0,0,0,1
C1272799,1,0,0.1,5,0.0,12.3,0.7,0,1,0
C1272802,1,0,2.02,12,0.0,24.0,1.4,0,1,0
C1272807,1,0,1.65,12,1.09,26.9,2.5,0,0,1
C1272822,1,1,0.76,12,0.0,81.3,6.7,0,1,0
C1272861,1,1,1.35,14,0.62,69.9,10.8,0,1,1
C1272871,1,0,1.65,13,0.27,25.9,1.1,0,0,1
C1272892,1,0,1.98,5,0.0,44.0,2.5,0,1,0
C1272915,1,0,1.65,13,0.28,38.8,1.9,0,0,1
C1272964,1,0,1.65,13,0.28,229.8,9.7,0,0,1
C1273000,1,0,1.63,13,0.0,13.5,0.6,0,1,0
C1273031,1,0,1.65,62,0.28,49.3,5.4,0,0,1
C1273048,1,0,1.65,13,0.28,44.6,5.8,0,0,1
C1273089,1,0,0.63,12,0.0,47.1,3.5,0,1,0
C1273094,1,0,0.46,16,0.0,20.1,0.7,0,1,0
C1273146,1,0,1.65,13,0.28,60.9,6.7,0,0,1
C1273159,1,1,2.27,15,1.62,93.7,3.2,0,1,1
C1273221,1,0,1.65,21,0.32,101.0,3.8,0,0,1
C1273227,1,1,1.44,12,0.0,44.1,3.6,0,1,0
C1273308,1,0,1.95,12,1.95,8.4,0.4,0,1,1
C1273339,1,1,1.65,12,0.32,64.9,2.8,0,0,1
C1273358,1,1,1.65,12,0.27,12.9,2.1,0,0,1
C1273366,1,1,1.65,44,1.87,53.6,3.7,0,0,1
C1273373,1,1,1.65,12,0.32,48.1,4.7,0,0,1
C1273379,1,0,1.65,14,0.05,5.4,0.4,0,0,1
C1273385,1,0,1.65,11,0.28,101.0,6.3,0,0,1
C1273424,1,0,1.65,13,0.28,39.9,4.3,0,0,1
C1273439,1,1,1.78,20,0.0,80.9,7.8,0,1,0
C1273472,1,0,1.71,14,0.0,32.2,3.2,0,1,0
C1273485,1,0,1.65,13,0.32,37.1,4.1,0,0,1
C1273487,1,0,1.65,6,0.33,27.8,2.5,0,0,1
C1273490,1,1,0.7,12,0.0,25.7,1.7,0,1,0
C1273547,1,0,1.65,13,0.3,8.6,0.7,0,0,1
C1273577,1,0,1.65,33,0.0,155.2,4.6,0,0,0
C1273605,1,1,1.85,28,0.0,31.3,2.3,0,1,0
C1273628,0,0,0.81,73,0.0,36.6,6.4,0,1,0
C1273633,1,0,1.65,13,0.25,102.8,11.2,0,0,1
C1273657,1,0,1.65,11,0.28,46.8,3.1,0,0,1
C1273682,1,0,2.02,19,0.0,52.7,4.2,0,1,0
C1273720,1,0,1.65,6,0.32,47.2,4.5,0,0,1
C1273757,1,1,1.55,11,0.0,33.6,2.6,0,1,0
C1273772,0,0,1.65,106,0.26,140.0,20.0,0,0,1
C1273785,1,0,1.65,6,0.33,94.1,4.2,0,0,1
C1273793,1,1,2.21,22,0.0,123.7,15.4,0,1,0
C1273810,1,0,2.34,21,0.0,50.7,5.0,0,1,0
C1273813,0,0,0.9,24,0.0,40.5,5.6,0,1,0
C1273821,1,0,1.65,21,0.28,48.9,2.4,0,0,1
C1273845,1,1,1.65,12,0.32,93.9,3.2,0,0,1
C1273864,1,0,1.59,22,0.0,100.5,7.0,0,1,0
C1273945,1,1,1.65,13,0.26,100.8,11.5,0,0,1
C1273978,1,1,1.65,21,0.33,38.6,2.1,0,0,1
C1274010,1,0,1.64,20,1.56,11.1,1.4,0,0,1
C1274054,1,0,1.64,21,0.28,49.6,1.3,0,0,1
C1274090,1,1,1.64,12,0.28,44.5,4.4,0,0,1
C1274092,1,0,1.64,20,0.89,37.5,8.0,0,0,1
C1274107,1,0,1.64,12,0.0,11.7,1.3,0,0,0
C1274160,1,0,1.64,6,0.29,70.7,7.9,0,0,1
C1274214,1,0,1.64,13,0.29,32.9,2.1,0,0,1
C1274219,1,0,1.64,21,0.28,33.9,2.4,0,0,1
C1274224,1,0,1.64,13,0.28,46.6,8.4,0,0,1
C1274237,1,0,1.64,13,0.33,25.7,3.7,0,0,1
C1274248,1,0,1.64,13,0.28,132.0,5.4,0,0,1
C1274255,1,0,1.64,6,0.28,60.0,3.7,0,0,1
C1274302,1,1,1.64,13,0.29,88.0,13.1,0,0,1
C1274334,1,0,1.64,13,0.33,25.3,7.2,0,0,1
C1274339,1,1,1.64,21,0.28,66.6,7.1,0,0,1
C1274365,1,0,1.64,26,0.1,111.4,7.7,0,0,1
C1274384,1,0,1.64,12,0.95,23.3,2.0,0,0,1
C1274386,1,1,1.86,12,0.12,91.8,5.9,0,1,1
C1274430,1,1,2.49,19,1.44,99.5,6.8,0,1,1
C1274434,1,0,1.64,13,0.31,6.0,0.3,0,0,1
C1274461,1,1,1.94,5,1.96,59.9,6.0,0,1,1
C1274554,1,0,1.64,22,0.75,55.5,5.8,0,0,1
C1274557,0,0,0.99,28,0.0,3.0,0.3,0,1,0
C1274569,1,0,1.78,14,0.0,27.0,3.2,0,1,0
C1274596,1,0,1.64,13,0.29,46.6,7.8,0,0,1
C1274616,1,1,1.64,24,1.75,63.7,5.9,0,0,1
C1274621,1,1,1.64,12,0.33,107.1,6.4,0,0,1
